what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225128734
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1355225132565
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1355225132618
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1355225132659
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1355225132775
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1355225132826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225144087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1355225144209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225150154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225159924
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355225161816
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1355225168591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355225169659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355225171066
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1355225171237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355225171719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355225172303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225174768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225177832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355225179438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225192347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225197938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225199521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225219101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355225220440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355225231350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355225232570
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1355225235162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355225243643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225248933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225265492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225267912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225268895
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1355225269094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225273977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225318593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225339344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225340792
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355225344019
