what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1355238958686
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1355238958687
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1355238958687
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1355238958688
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1355238958689
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1355238958689
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1355238958690
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1355238958691
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1355238958711
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1355238958712
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1355238958712
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1355238958713
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1355238958713
started,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1355238958715
started,bundle,com.android.ide.eclipse.base,21.0.0.v201210310015-519525,"com.android.ide.eclipse.base",1355238958715
os,sysinfo,,,"macosx",1355238958719
arch,sysinfo,,,"x86_64",1355238958719
ws,sysinfo,,,"cocoa",1355238958719
locale,sysinfo,,,"en_US",1355238958719
processors,sysinfo,,,"2",1355238958719
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1355238958719
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1355238958719
java.specification.name,sysinfo,,,"Java Platform API Specification",1355238958719
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355238958719
java.specification.version,sysinfo,,,"1.6",1355238958719
